Record_ID,Partition_Role,Training_Eligibility,Leakage_Group,Metal_Ligand_Group,Source_Type,Source_Record_ID,Source_DOI,Source_Data_DOI,Source_Data_URL,Source_URL,Article_Title,MOF,Legante,Ligand_SMILES,Ligand_InChIKey,Famiglia_Legante,Metallo,Sale_Metallico,Counterion_Class,Hydration_Number,Oxidation_State,Solvente,Solvent_1,Solvent_1_mL,Solvent_2,Solvent_2_mL,Solvent_3,Solvent_3_mL,Solvent_4,Solvent_4_mL,Solvent_5,Solvent_5_mL,Additivo_Colinker,mmol_Additive,Temperatura_C,Tempo_ore,mmol_Legante,mmol_Sale,Rapporto_LM,Volume_solvente_mL,Total_Precursor_Concentration_M,Heating_Method,Microwave_Power_W,Workup,Outcome_Class,Outcome_Label,Outcome_Raw_Score,Outcome_Score_Scale,Outcome_Mapping_Rule,Curation_Policy,Yield_percent,BET_m2_g,PXRD_Confirmed,SCXRD_Confirmed,Evidence_Type,Evidence_Statement,Extraction_Method,Extraction_Note,Protocol_Completeness,Precursor_Qualification,Experiment_Generation,Condition_Signature,Replicate_Group_Size,Source_Group_Size,Source_Group_Cap_Factor,Evidence_Quality_Weight,Training_Weight,Curation_Version,Leakage_Safe_Group
V11-LIT-017,TRAINING_CANDIDATE,True,DOI::10.1021/acs.inorgchem.0c00481,"PAIR::co::3-amino-4,4'-bipyrazole",peer_reviewed_literature,V11-LIT-017,10.1021/acs.inorgchem.0c00481,,,https://doi.org/10.1021/acs.inorgchem.0c00481,Cobalt(II) Bipyrazolate Metal–Organic Frameworks as Heterogeneous Catalysts in Cumene Aerobic Oxidation: A Tag-Dependent Selectivity,Co(BPZNH2)·DMF,"3-amino-4,4'-bipyrazole",,,Bipyrazole/pyrazole,Co,Co(NO3)2·6H2O,nitrate,6.0,2,DMF,DMF,15.0,,,,,,,,,Nessuno,,120,24.0,1.0,1.0,1.0,15.0,0.1333333333333333,Heated stirred synthesis,,Slow-cooled; filtered; washed with hot DMF (2 × 10 mL); dried under vacuum,2,Crystalline MOF,,,,,,,True,False,PXRD whole-pattern refinement,Dark-violet Co(BPZNH2)·DMF; PXRD showed two closely related Cccm phases and supported the reported open framework.,manual_primary_article,"Direct transcription of the experimental section: 0.149 g ligand (1.00 mmol), 0.291 g Co(NO3)2·6H2O (1.00 mmol), 15 mL DMF, 393 K, 24 h; reported yield 73%.",FULL_PROTOCOL,Precursor identity and hydration explicitly reported.,,COND-89fa24e63f03afa9,1,1,1.0,1.0,1.0,11.0-foundation-tranche-03,SAFE-GROUP-001
V11-HKUST-G2-17,TRAINING_CANDIDATE,True,DOI::10.1038/s41467-019-08483-9,"PAIR::cu::benzene-1,3,5-tricarboxylic acid (h3btc)",peer_reviewed_literature,V11-HKUST-G2-17,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,https://doi.org/10.24435/materialscloud:2018.0011/v3,https://doi.org/10.1038/s41467-019-08483-9,Capturing chemical intuition in synthesis of metal-organic frameworks,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,DMF 0.5 mL / EtOH 2 mL / MeOH 2.5 mL,H2O,0.0,DMF,0.5,EtOH,2.0,MeOH,2.5,iPrOH,0.0,Nessuno,,129,0.4166666666666667,,,0.7462686567164178,5.0,,Automated microwave synthesis,210.0,Not encoded in the published Supplementary Data 1 table.,2,High-crystallinity target MOF,0.9,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,1208.0,True,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G2-17; normalized crystallinity/phase-purity score 0.9.,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,2.0,COND-0b2a2ffd37254bd0,1,90,0.2222222222222222,0.85,0.1888888888888888,11.0-foundation-tranche-03,SAFE-GROUP-003
V11-HKUST-G2-18,TRAINING_CANDIDATE,True,DOI::10.1038/s41467-019-08483-9,"PAIR::cu::benzene-1,3,5-tricarboxylic acid (h3btc)",peer_reviewed_literature,V11-HKUST-G2-18,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,https://doi.org/10.24435/materialscloud:2018.0011/v3,https://doi.org/10.1038/s41467-019-08483-9,Capturing chemical intuition in synthesis of metal-organic frameworks,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,DMF 3 mL / EtOH 1.5 mL,H2O,0.0,DMF,3.0,EtOH,1.5,MeOH,0.0,iPrOH,0.0,Nessuno,,118,0.6166666666666667,,,0.8695652173913044,4.5,,Automated microwave synthesis,210.0,Not encoded in the published Supplementary Data 1 table.,1,Partially successful / poor target crystallinity,0.75,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,False,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G2-18; normalized crystallinity/phase-purity score 0.75.,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,2.0,COND-b96d52f0a0ce50d3,1,90,0.2222222222222222,0.85,0.1888888888888888,11.0-foundation-tranche-03,SAFE-GROUP-003
V11-HKUST-G2-19,TRAINING_CANDIDATE,True,DOI::10.1038/s41467-019-08483-9,"PAIR::cu::benzene-1,3,5-tricarboxylic acid (h3btc)",peer_reviewed_literature,V11-HKUST-G2-19,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,https://doi.org/10.24435/materialscloud:2018.0011/v3,https://doi.org/10.1038/s41467-019-08483-9,Capturing chemical intuition in synthesis of metal-organic frameworks,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,DMF 4.5 mL,H2O,0.0,DMF,4.5,EtOH,0.0,MeOH,0.0,iPrOH,0.0,Nessuno,,114,0.7666666666666667,,,0.7092198581560284,4.5,,Automated microwave synthesis,200.0,Not encoded in the published Supplementary Data 1 table.,1,Partially successful / poor target crystallinity,0.75,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,False,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G2-19; normalized crystallinity/phase-purity score 0.75.,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,2.0,COND-55e7c7157bca7347,1,90,0.2222222222222222,0.85,0.1888888888888888,11.0-foundation-tranche-03,SAFE-GROUP-003
V11-HKUST-G2-20,TRAINING_CANDIDATE,True,DOI::10.1038/s41467-019-08483-9,"PAIR::cu::benzene-1,3,5-tricarboxylic acid (h3btc)",peer_reviewed_literature,V11-HKUST-G2-20,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,https://doi.org/10.24435/materialscloud:2018.0011/v3,https://doi.org/10.1038/s41467-019-08483-9,Capturing chemical intuition in synthesis of metal-organic frameworks,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,H2O 0.5 mL / DMF 1.5 mL / EtOH 2 mL,H2O,0.5,DMF,1.5,EtOH,2.0,MeOH,0.0,iPrOH,0.0,Nessuno,,164,0.5166666666666667,,,0.7194244604316548,4.0,,Automated microwave synthesis,180.0,Not encoded in the published Supplementary Data 1 table.,2,High-crystallinity target MOF,0.85,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,830.0,True,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G2-20; normalized crystallinity/phase-purity score 0.85.,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,2.0,COND-a556946cc6c4743b,1,90,0.2222222222222222,0.85,0.1888888888888888,11.0-foundation-tranche-03,SAFE-GROUP-003
V11-HKUST-G2-21,TRAINING_CANDIDATE,True,DOI::10.1038/s41467-019-08483-9,"PAIR::cu::benzene-1,3,5-tricarboxylic acid (h3btc)",peer_reviewed_literature,V11-HKUST-G2-21,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,https://doi.org/10.24435/materialscloud:2018.0011/v3,https://doi.org/10.1038/s41467-019-08483-9,Capturing chemical intuition in synthesis of metal-organic frameworks,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,iPrOH 1 mL,H2O,0.0,DMF,0.0,EtOH,0.0,MeOH,0.0,iPrOH,1.0,Nessuno,,179,0.0333333333333333,,,1.1111111111111112,1.0,,Automated microwave synthesis,150.0,Not encoded in the published Supplementary Data 1 table.,1,Partially successful / poor target crystallinity,0.4,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,False,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G2-21; normalized crystallinity/phase-purity score 0.4.,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,2.0,COND-0d3de8cbf5f7ded4,1,90,0.2222222222222222,0.85,0.1888888888888888,11.0-foundation-tranche-03,SAFE-GROUP-003
V11-HKUST-G2-22,TRAINING_CANDIDATE,True,DOI::10.1038/s41467-019-08483-9,"PAIR::cu::benzene-1,3,5-tricarboxylic acid (h3btc)",peer_reviewed_literature,V11-HKUST-G2-22,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,https://doi.org/10.24435/materialscloud:2018.0011/v3,https://doi.org/10.1038/s41467-019-08483-9,Capturing chemical intuition in synthesis of metal-organic frameworks,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,H2O 0.5 mL / iPrOH 2.5 mL,H2O,0.5,DMF,0.0,EtOH,0.0,MeOH,0.0,iPrOH,2.5,Nessuno,,173,0.2166666666666666,,,0.8474576271186441,3.0,,Automated microwave synthesis,180.0,Not encoded in the published Supplementary Data 1 table.,0,Very low target crystallinity / failed target synthesis,0.2,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,False,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G2-22; normalized crystallinity/phase-purity score 0.2.,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,2.0,COND-8781221a90fa8b93,1,90,0.2222222222222222,0.85,0.1888888888888888,11.0-foundation-tranche-03,SAFE-GROUP-003
V11-HKUST-G2-23,TRAINING_CANDIDATE,True,DOI::10.1038/s41467-019-08483-9,"PAIR::cu::benzene-1,3,5-tricarboxylic acid (h3btc)",peer_reviewed_literature,V11-HKUST-G2-23,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,https://doi.org/10.24435/materialscloud:2018.0011/v3,https://doi.org/10.1038/s41467-019-08483-9,Capturing chemical intuition in synthesis of metal-organic frameworks,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,H2O 0.5 mL / EtOH 4.5 mL / MeOH 0.55 mL / iPrOH 0.15 mL,H2O,0.5,DMF,0.0,EtOH,4.5,MeOH,0.55,iPrOH,0.15,Nessuno,,157,0.75,,,0.9090909090909092,5.7,,Automated microwave synthesis,172.0,Not encoded in the published Supplementary Data 1 table.,1,Partially successful / poor target crystallinity,0.65,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,False,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G2-23; normalized crystallinity/phase-purity score 0.65.,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,2.0,COND-f69fa402e1c8aba2,1,90,0.2222222222222222,0.85,0.1888888888888888,11.0-foundation-tranche-03,SAFE-GROUP-003
V11-HKUST-G2-24,TRAINING_CANDIDATE,True,DOI::10.1038/s41467-019-08483-9,"PAIR::cu::benzene-1,3,5-tricarboxylic acid (h3btc)",peer_reviewed_literature,V11-HKUST-G2-24,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,https://doi.org/10.24435/materialscloud:2018.0011/v3,https://doi.org/10.1038/s41467-019-08483-9,Capturing chemical intuition in synthesis of metal-organic frameworks,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,H2O 0.5 mL / MeOH 4 mL,H2O,0.5,DMF,0.0,EtOH,0.0,MeOH,4.0,iPrOH,0.0,Nessuno,,127,0.6333333333333333,,,0.6289308176100629,4.5,,Automated microwave synthesis,190.0,Not encoded in the published Supplementary Data 1 table.,2,High-crystallinity target MOF,0.85,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,1357.0,True,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G2-24; normalized crystallinity/phase-purity score 0.85.,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,2.0,COND-105cf565e5b7694c,1,90,0.2222222222222222,0.85,0.1888888888888888,11.0-foundation-tranche-03,SAFE-GROUP-003
V11-HKUST-G2-25,TRAINING_CANDIDATE,True,DOI::10.1038/s41467-019-08483-9,"PAIR::cu::benzene-1,3,5-tricarboxylic acid (h3btc)",peer_reviewed_literature,V11-HKUST-G2-25,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,https://doi.org/10.24435/materialscloud:2018.0011/v3,https://doi.org/10.1038/s41467-019-08483-9,Capturing chemical intuition in synthesis of metal-organic frameworks,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,H2O 4.5 mL / EtOH 0.5 mL / iPrOH 0.5 mL,H2O,4.5,DMF,0.0,EtOH,0.5,MeOH,0.0,iPrOH,0.5,Nessuno,,101,0.9,,,0.5988023952095809,5.5,,Automated microwave synthesis,200.0,Not encoded in the published Supplementary Data 1 table.,1,Partially successful / poor target crystallinity,0.65,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,False,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G2-25; normalized crystallinity/phase-purity score 0.65.,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,2.0,COND-3969ef369b3e8889,1,90,0.2222222222222222,0.85,0.1888888888888888,11.0-foundation-tranche-03,SAFE-GROUP-003
V11-HKUST-G2-26,TRAINING_CANDIDATE,True,DOI::10.1038/s41467-019-08483-9,"PAIR::cu::benzene-1,3,5-tricarboxylic acid (h3btc)",peer_reviewed_literature,V11-HKUST-G2-26,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,https://doi.org/10.24435/materialscloud:2018.0011/v3,https://doi.org/10.1038/s41467-019-08483-9,Capturing chemical intuition in synthesis of metal-organic frameworks,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,H2O 0.15 mL / DMF 4.65 mL / EtOH 0.1 mL / iPrOH 1 mL,H2O,0.15,DMF,4.65,EtOH,0.1,MeOH,0.0,iPrOH,1.0,Nessuno,,116,0.9833333333333332,,,1.25,5.9,,Automated microwave synthesis,241.0,Not encoded in the published Supplementary Data 1 table.,1,Partially successful / poor target crystallinity,0.7,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,False,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G2-26; normalized crystallinity/phase-purity score 0.7.,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,2.0,COND-992b20dab27462fe,1,90,0.2222222222222222,0.85,0.1888888888888888,11.0-foundation-tranche-03,SAFE-GROUP-003
V11-HKUST-G2-27,TRAINING_CANDIDATE,True,DOI::10.1038/s41467-019-08483-9,"PAIR::cu::benzene-1,3,5-tricarboxylic acid (h3btc)",peer_reviewed_literature,V11-HKUST-G2-27,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,https://doi.org/10.24435/materialscloud:2018.0011/v3,https://doi.org/10.1038/s41467-019-08483-9,Capturing chemical intuition in synthesis of metal-organic frameworks,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,H2O 1.5 mL / DMF 1.5 mL / EtOH 1.5 mL / MeOH 1.5 mL / iPrOH 2 mL,H2O,1.5,DMF,1.5,EtOH,1.5,MeOH,1.5,iPrOH,2.0,Nessuno,,143,0.0333333333333333,,,1.25,8.0,,Automated microwave synthesis,200.0,Not encoded in the published Supplementary Data 1 table.,1,Partially successful / poor target crystallinity,0.7,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,False,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G2-27; normalized crystallinity/phase-purity score 0.7.,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,2.0,COND-72af6dea28c25921,1,90,0.2222222222222222,0.85,0.1888888888888888,11.0-foundation-tranche-03,SAFE-GROUP-003
V11-HKUST-G2-28,TRAINING_CANDIDATE,True,DOI::10.1038/s41467-019-08483-9,"PAIR::cu::benzene-1,3,5-tricarboxylic acid (h3btc)",peer_reviewed_literature,V11-HKUST-G2-28,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,https://doi.org/10.24435/materialscloud:2018.0011/v3,https://doi.org/10.1038/s41467-019-08483-9,Capturing chemical intuition in synthesis of metal-organic frameworks,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,DMF 3 mL / EtOH 4.5 mL,H2O,0.0,DMF,3.0,EtOH,4.5,MeOH,0.0,iPrOH,0.0,Nessuno,,140,0.05,,,1.162790697674419,7.5,,Automated microwave synthesis,210.0,Not encoded in the published Supplementary Data 1 table.,1,Partially successful / poor target crystallinity,0.75,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,False,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G2-28; normalized crystallinity/phase-purity score 0.75.,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,2.0,COND-1addcc1933667d71,1,90,0.2222222222222222,0.85,0.1888888888888888,11.0-foundation-tranche-03,SAFE-GROUP-003
V11-HKUST-G2-29,TRAINING_CANDIDATE,True,DOI::10.1038/s41467-019-08483-9,"PAIR::cu::benzene-1,3,5-tricarboxylic acid (h3btc)",peer_reviewed_literature,V11-HKUST-G2-29,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,https://doi.org/10.24435/materialscloud:2018.0011/v3,https://doi.org/10.1038/s41467-019-08483-9,Capturing chemical intuition in synthesis of metal-organic frameworks,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,EtOH 3.5 mL / iPrOH 0.5 mL,H2O,0.0,DMF,0.0,EtOH,3.5,MeOH,0.0,iPrOH,0.5,Nessuno,,128,0.0333333333333333,,,1.020408163265306,4.0,,Automated microwave synthesis,220.0,Not encoded in the published Supplementary Data 1 table.,1,Partially successful / poor target crystallinity,0.5,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,False,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G2-29; normalized crystallinity/phase-purity score 0.5.,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,2.0,COND-169976c705897a7f,1,90,0.2222222222222222,0.85,0.1888888888888888,11.0-foundation-tranche-03,SAFE-GROUP-003
V11-HKUST-G2-30,TRAINING_CANDIDATE,True,DOI::10.1038/s41467-019-08483-9,"PAIR::cu::benzene-1,3,5-tricarboxylic acid (h3btc)",peer_reviewed_literature,V11-HKUST-G2-30,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,https://doi.org/10.24435/materialscloud:2018.0011/v3,https://doi.org/10.1038/s41467-019-08483-9,Capturing chemical intuition in synthesis of metal-organic frameworks,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,DMF 4.5 mL / iPrOH 2 mL,H2O,0.0,DMF,4.5,EtOH,0.0,MeOH,0.0,iPrOH,2.0,Nessuno,,200,1.0,,,1.25,6.5,,Automated microwave synthesis,240.0,Not encoded in the published Supplementary Data 1 table.,2,High-crystallinity target MOF,0.85,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,1607.0,True,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G2-30; normalized crystallinity/phase-purity score 0.85.,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,2.0,COND-3cff18fd3485a039,1,90,0.2222222222222222,0.85,0.1888888888888888,11.0-foundation-tranche-03,SAFE-GROUP-003
