ID,Legante,Famiglia_Legante,Metallo,Sale_Metallico,Solvente,Additivo_Colinker,Temperatura_C,Tempo_ore,mmol_Legante,mmol_Sale,Rapporto_LM,Procedura_Sintetica,Esito_ML,Volume solvente,Data_Quality_Flag,Exact_Duplicate_Group,Outcome_Conflict_Flag,Training_v5_2_Status,Training_v5_2_Reason,Training_v5_2_Warning,Split_ID,Split_Set,Grouping_Variable,Split_Seed
MOFs_88,"3-amino-4,4'-bipyrazole",Bipyrazole,Zr,Zr(OCH3)4,HCl 37%,Nessuno,120,48,0.15,0.15,1,Solvothermal,0,90,numeric_decimal_standardized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
MOFs_89,"3-amino-4,4'-bipyrazole",Bipyrazole,Zr,ZrCl4,HCl 37%,Nessuno,120,48,0.15,0.15,1,Solvothermal,0,90,numeric_decimal_standardized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
MOFs_90,"3-amino-4,4'-bipyrazole",Bipyrazole,Zr,ZrCl4,H2O,Nessuno,100,48,0.2,0.1,2,Solvothermal,0,10,numeric_decimal_standardized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
MOFs_91,"3-amino-4,4'-bipyrazole",Bipyrazole,Zr,ZrCl4,DMF,Nessuno,120,48,0.2,0.1,2,Solvothermal,0,10,numeric_decimal_standardized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
MOFs_92,3-MePz-4-COOH,Pyrazole carbossilati,Al,Al(NO3)3·9H2O,DMF,Nessuno,120,24,0.2,0.2,1,Solvothermal,0,10,numeric_decimal_standardized;salt_hydrate_separator_standardized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
MOFs_93,3-MePz-4-COOH,Pyrazole carbossilati,Cu,Cu(OAc)2·H2O,H2O,Nessuno,25,96,0.2,0.1,2,Solvothermal,2,20,numeric_decimal_standardized;salt_hydrate_separator_standardized;temperature_room_to_25,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
MOFs_94,3-MePz-4-COOH,Pyrazole carbossilati,Fe,Fe2(SO4)3·xH2O,DMF/EtOH,Nessuno,25,24,0.2,0.1,2,Solvothermal,0,20,numeric_decimal_standardized;salt_hydrate_separator_standardized;temperature_room_to_25,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
MOFs_95,3-MePz-4-COOH,Pyrazole carbossilati,Fe,FeCl3,DMF/EtOH,Nessuno,25,24,0.2,0.1,2,Solvothermal,0,20,numeric_decimal_standardized;temperature_room_to_25,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
MOFs_96,3-MePz-4-COOH,Pyrazole carbossilati,Mn,Mn(OAc)2·4H2O,DMF/H2O,Nessuno,120,24,0.2,0.1,2,Solvothermal,0,15,numeric_decimal_standardized;salt_hydrate_separator_standardized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
MOFs_97,3-MePz-4-COOH,Pyrazole carbossilati,Mn,Mn(OAc)2·4H2O,DMF/H2O,Nessuno,120,72,0.2,0.1,2,Solvothermal,0,1,numeric_decimal_standardized;salt_hydrate_separator_standardized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
MOFs_98,3-MePz-4-COOH,Pyrazole carbossilati,Ni,Ni(NO3)2,DMF/H2O,Nessuno,120,72,0.2,0.1,2,Solvothermal,1,15,numeric_decimal_standardized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
MOFs_99,3-MePz-4-COOH,Pyrazole carbossilati,Zr,ZrCl4,MeOH,Nessuno,110,94,0.3,0.3,1,Solvothermal,0,20,numeric_decimal_standardized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
MOFs_101,3-MePz-4-COOH,Pyrazole carbossilati,Zr,ZrCl4,MeOH,Nessuno,110,24,0.15,0.15,1,Solvothermal,0,10,numeric_decimal_standardized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
MOFs_103,3-MePz-4-COOH,Pyrazole carbossilati,Zr,ZrCl4,MeOH,Nessuno,110,72,0.15,0.15,1,Solvothermal,0,10,numeric_decimal_standardized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
MOFs_104,"3-nitro-4,4'-bipyrazole",Bipyrazole,Cd,Cd(NO3)2·4H2O,DMF/EtOH,Nessuno,140,72,0.2,0.1,2,Solvothermal,0,11,numeric_decimal_standardized;salt_hydrate_separator_standardized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
MOFs_105,"3-nitro-4,4'-bipyrazole",Bipyrazole,Cd,Cd(NO3)2·4H2O,DMF,Nessuno,140,72,0.2,0.1,2,Solvothermal,0,10,numeric_decimal_standardized;salt_hydrate_separator_standardized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
MOFs_106,"3-nitro-4,4'-bipyrazole",Bipyrazole,Cd,Cd(NO3)2·4H2O,DMF,Nessuno,140,72,0.6,0.3,2,Solvothermal,2,30,numeric_decimal_standardized;salt_hydrate_separator_standardized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
MOFs_107,"3-nitro-4,4'-bipyrazole",Bipyrazole,Cd,Cd(OAc)2·2H2O,DMF,Nessuno,140,72,0.2,0.1,2,Solvothermal,0,10,numeric_decimal_standardized;salt_hydrate_separator_standardized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
MOFs_108,"3-nitro-4,4'-bipyrazole",Bipyrazole,Cd,Cd(NO3)2·4H2O,DMF,Nessuno,160,24,0.2,0.1,2,Solvothermal,2,12,numeric_decimal_standardized;salt_hydrate_separator_standardized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
MOFs_109,"3-nitro-4,4'-bipyrazole",Bipyrazole,Cd,Cd(NO3)2·4H2O,DMF,Nessuno,160,48,0.1,0.1,1,Solvothermal,2,15,numeric_decimal_standardized;salt_hydrate_separator_standardized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
MOFs_110,"3-nitro-4,4'-bipyrazole",Bipyrazole,Cd,Cd(NO3)2·4H2O,DMF,Nessuno,160,48,0.1,0.2,0.5,Solvothermal,2,10,numeric_decimal_standardized;salt_hydrate_separator_standardized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
MOFs_111,"3-nitro-4,4'-bipyrazole",Bipyrazole,Cd,Cd(NO3)2·4H2O,DMF/H2O,Nessuno,160,72,0.3,0.3,1,Solvothermal,0,12,numeric_decimal_standardized;salt_hydrate_separator_standardized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
MOFs_112,"3-nitro-4,4'-bipyrazole",Bipyrazole,Cd,Cd(NO3)2·4H2O,DMF/H2O,Nessuno,140,120,0.2,0.1,2,Solvothermal,0,20,numeric_decimal_standardized;salt_hydrate_separator_standardized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
MOFs_132,"3,3'-dinitro-4,4'-bipyrazole",Bipyrazole,Cd,Cd(NO3)2·4H2O,DMF,Nessuno,150,24,0.1,0.1,1,Solvothermal,1,10,numeric_decimal_standardized;salt_hydrate_separator_standardized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
MOFs_133,"3,3'-dinitro-4,4'-bipyrazole",Bipyrazole,Cd,Cd(NO3)2·4H2O,DMF,Nessuno,150,24,0.1,0.2,0.5,Solvothermal,0,10,numeric_decimal_standardized;salt_hydrate_separator_standardized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
MOFs_134,"3,3'-dinitro-4,4'-bipyrazole",Bipyrazole,Cd,Cd(NO3)2·4H2O,DMF/H2O,Nessuno,160,48,0.2,0.1,2,Solvothermal,0,8,numeric_decimal_standardized;salt_hydrate_separator_standardized;solvent_canonicalized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
MOFs_135,"3,3'-dinitro-4,4'-bipyrazole",Bipyrazole,Co,Co(OAc)2·4H2O,DMF/H2O,Nessuno,160,48,0.2,0.1,2,Solvothermal,2,8,numeric_decimal_standardized;salt_hydrate_separator_standardized;solvent_canonicalized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
MOFs_136,"3,3'-dinitro-4,4'-bipyrazole",Bipyrazole,Co,Cd(OAc)2·4H2O,DMF/H2O,Nessuno,160,24,0.2,0.2,1,Solvothermal,0,8,numeric_decimal_standardized;salt_hydrate_separator_standardized;solvent_canonicalized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
MOFs_137,"3,3'-dinitro-4,4'-bipyrazole",Bipyrazole,Co,Co(NO3)2·6H2O,DMF/H2O,Nessuno,120,24,0.1,0.1,1,Solvothermal,1,5,numeric_decimal_standardized;salt_hydrate_separator_standardized;solvent_canonicalized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
MOFs_138,"3,3'-dinitro-4,4'-bipyrazole",Bipyrazole,Co,Co(NO3)2·6H2O,DMF/H2O,Nessuno,150,48,0.1,0.1,1,Solvothermal,0,8,numeric_decimal_standardized;salt_hydrate_separator_standardized;solvent_canonicalized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
MOFs_139,"3,3'-dinitro-4,4'-bipyrazole",Bipyrazole,Co,Cd(OAc)2·4H2O,DMF/H2O,Nessuno,160,24,0.1,0.2,0.5,Solvothermal,2,14,numeric_decimal_standardized;salt_hydrate_separator_standardized;solvent_canonicalized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
MOFs_140,"3,3'-dinitro-4,4'-bipyrazole",Bipyrazole,Co,Co(NO3)2·6H2O,DMF,Nessuno,160,6,0.2,0.1,2,Solvothermal,1,10,numeric_decimal_standardized;salt_hydrate_separator_standardized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
MOFs_141,"3,3'-dinitro-4,4'-bipyrazole",Bipyrazole,Cu,Cu(NO3)2·3H2O,DMF/H2O,Nessuno,160,48,0.2,0.1,2,Solvothermal,2,8,numeric_decimal_standardized;salt_hydrate_separator_standardized;solvent_canonicalized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
MOFs_142,"3,3'-dinitro-4,4'-bipyrazole",Bipyrazole,Cu,Cu(NO3)2·3H2O,DMF/H2O,Nessuno,160,24,0.2,0.2,1,Solvothermal,2,8,numeric_decimal_standardized;salt_hydrate_separator_standardized;solvent_canonicalized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
MOFs_143,"3,3'-dinitro-4,4'-bipyrazole",Bipyrazole,Cu,Cu(NO3)2·3H2O,DMF/H2O,Nessuno,160,48,0.1,0.2,0.5,Solvothermal,0,6,numeric_decimal_standardized;salt_hydrate_separator_standardized;solvent_canonicalized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
MOFs_144,"3,3'-dinitro-4,4'-bipyrazole",Bipyrazole,Cu,Cu(OAc)2·H2O,DMF/H2O,Nessuno,120,24,0.1,0.1,1,Solvothermal,1,5,numeric_decimal_standardized;salt_hydrate_separator_standardized;solvent_canonicalized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
MOFs_145,"3,3'-dinitro-4,4'-bipyrazole",Bipyrazole,Cu,Cu(OAc)2·H2O,DMF/H2O,Nessuno,150,48,0.1,0.1,1,Solvothermal,0,8,numeric_decimal_standardized;salt_hydrate_separator_standardized;solvent_canonicalized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
MOFs_146,"3,3'-dinitro-4,4'-bipyrazole",Bipyrazole,Cu,Cu(NO3)2·3H2O,DMF,Nessuno,160,6,0.2,0.1,2,Solvothermal,2,10,numeric_decimal_standardized;salt_hydrate_separator_standardized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
MOFs_148,"3,3'-dinitro-4,4'-bipyrazole",Bipyrazole,Zn,Zn(NO3)2·6H2O,DMF/H2O,Nessuno,160,48,0.2,0.1,2,Solvothermal,2,8,numeric_decimal_standardized;salt_hydrate_separator_standardized;solvent_canonicalized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
MOFs_149,"3,3'-dinitro-4,4'-bipyrazole",Bipyrazole,Zn,Zn(NO3)2·6H2O,DMF/H2O,Nessuno,160,24,0.2,0.2,1,Solvothermal,0,8,numeric_decimal_standardized;salt_hydrate_separator_standardized;solvent_canonicalized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
MOFs_150,"3,3'-dinitro-4,4'-bipyrazole",Bipyrazole,Zn,Zn(OAc)2·2H2O,DMF/H2O,Nessuno,120,24,0.1,0.1,1,Solvothermal,1,5,numeric_decimal_standardized;salt_hydrate_separator_standardized;solvent_canonicalized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
MOFs_151,"3,3'-dinitro-4,4'-bipyrazole",Bipyrazole,Zn,Zn(OAc)2·2H2O,DMF/H2O,Nessuno,150,48,0.1,0.1,1,Solvothermal,0,8,numeric_decimal_standardized;salt_hydrate_separator_standardized;solvent_canonicalized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
MOFs_152,"3,3'-dinitro-4,4'-bipyrazole",Bipyrazole,Zn,Zn(NO3)2·6H2O,DMF/H2O,Nessuno,160,24,0.1,0.2,0.5,Solvothermal,2,14,numeric_decimal_standardized;salt_hydrate_separator_standardized;solvent_canonicalized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
MOFs_153,"3,3'-dinitro-4,4'-bipyrazole",Bipyrazole,Zn,Zn(NO3)2·6H2O,DMF,Nessuno,160,6,0.2,0.1,2,Solvothermal,2,10,numeric_decimal_standardized;salt_hydrate_separator_standardized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
MOFs_154,"3,3'-dinitro-4,4'-bipyrazole",Bipyrazole,Zr,ZrCl4,DMF,Nessuno,120,48,0.1,0.1,1,Solvothermal,0,6,numeric_decimal_standardized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
MOFs_155,"3,3'-dinitro-4,4'-bipyrazole",Bipyrazole,Zr,ZrCl4,DMF,H2O-Et3N,120,48,0.1,0.1,1,Solvothermal,0,6,numeric_decimal_standardized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
MOFs_156,"3,5-diamino-4,4'-bipyrazole",Bipyrazole,Ag,AgNO3,DMF,Nessuno,100,1.5,0.15,0.15,1,Solvothermal,0,8,numeric_decimal_standardized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
MOFs_157,"3,5-diamino-4,4'-bipyrazole",Bipyrazole,Ag,AgNO3,DMF/MeCN,Nessuno,100,0.45,0.15,0.15,1,Solvothermal,0,6,numeric_decimal_standardized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
MOFs_158,"3,5-diamino-4,4'-bipyrazole",Bipyrazole,Ag,AgNO3,DMF/MeCN,Nessuno,100,1,0.15,0.15,1,Solvothermal,0,4,numeric_decimal_standardized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
MOFs_160,"3,5-diamino-4,4'-bipyrazole",Bipyrazole,Ag,Ag2O,MeOH/NH3,Nessuno,25,115,0.15,0.15,1,Solvothermal,0,20,numeric_decimal_standardized;temperature_room_to_25,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
MOFs_163,"3,5-diamino-4,4'-bipyrazole",Bipyrazole,Al,Al(NO3)3∙9H2O,DMF,Nessuno,140,24,0.2,0.2,1,Solvothermal,0,10,numeric_decimal_standardized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
MOFs_164,"3,5-diamino-4,4'-bipyrazole",Bipyrazole,Cd,Cd(NO3)2·4H2O,DMF/H2O,Nessuno,160,72,0.3,0.3,1,Solvothermal,0,12,numeric_decimal_standardized;salt_hydrate_separator_standardized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
MOFs_165,"3,5-diamino-4,4'-bipyrazole",Bipyrazole,Cd,Cd(NO3)2·4H2O,DMF,Nessuno,140,72,0.2,0.1,2,Solvothermal,0,10,numeric_decimal_standardized;salt_hydrate_separator_standardized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
MOFs_166,"3,5-diamino-4,4'-bipyrazole",Bipyrazole,Cd,Cd(NO3)2·4H2O,DMF,Nessuno,140,72,0.48,0.2,2.4,Solvothermal,2,20,numeric_decimal_standardized;salt_hydrate_separator_standardized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
MOFs_167,"3,5-diamino-4,4'-bipyrazole",Bipyrazole,Cd,Cd(NO3)2·4H2O,DMF,Nessuno,140,48,1,0.5,2,Solvothermal,0,60,numeric_decimal_standardized;salt_hydrate_separator_standardized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
MOFs_168,"3,5-diamino-4,4'-bipyrazole",Bipyrazole,Cd,Cd(OAc)2·2H2O,DMF/H2O,Nessuno,140,48,0.2,0.1,2,Solvothermal,0,10,numeric_decimal_standardized;salt_hydrate_separator_standardized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
MOFs_169,"3,5-diamino-4,4'-bipyrazole",Bipyrazole,Cd,Cd(NO3)2·4H2O,DMF/H2O,Nessuno,140,120,0.2,0.1,2,Solvothermal,0,20,numeric_decimal_standardized;salt_hydrate_separator_standardized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
MOFs_170,"3,5-diamino-4,4'-bipyrazole",Bipyrazole,Co,Co(OAc)2·4H2O,ButOH,Nessuno,130,48,0.2,0.2,1,Solvothermal,0,8,numeric_decimal_standardized;salt_hydrate_separator_standardized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
MOFs_171,"3,5-diamino-4,4'-bipyrazole",Bipyrazole,Co,Co(OAc)2·4H2O,ButOH,Nessuno,110,72,0.2,0.2,1,Solvothermal,0,8,numeric_decimal_standardized;salt_hydrate_separator_standardized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
MOFs_172,"3,5-diamino-4,4'-bipyrazole",Bipyrazole,Co,Co(OAc)2·4H2O,DMF,Nessuno,120,3,0.5,0.5,1,Solvothermal,0,7.5,numeric_decimal_standardized;salt_hydrate_separator_standardized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
MOFs_173,"3,5-diamino-4,4'-bipyrazole",Bipyrazole,Co,Co(OAc)2·4H2O,DMF,Nessuno,25,24,0.2,0.2,1,Solvothermal,0,8,numeric_decimal_standardized;salt_hydrate_separator_standardized;temperature_room_to_25,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
MOFs_174,"3,5-diamino-4,4'-bipyrazole",Bipyrazole,Co,Co(OAc)2·4H2O,EtOH,Nessuno,70,72,0.2,0.2,1,Solvothermal,0,10,numeric_decimal_standardized;salt_hydrate_separator_standardized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
MOFs_175,"3,5-diamino-4,4'-bipyrazole",Bipyrazole,Co,Co(OAc)2·4H2O,NH3 28%,Nessuno,70,24,0.2,0.2,1,Solvothermal,0,0.5,numeric_decimal_standardized;salt_hydrate_separator_standardized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
MOFs_176,"3,5-diamino-4,4'-bipyrazole",Bipyrazole,Co,Co(OAc)2·4H2O,DMF,Nessuno,160,24,0.2,0.2,1,Solvothermal,0,10,numeric_decimal_standardized;salt_hydrate_separator_standardized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
MOFs_177,"3,5-diamino-4,4'-bipyrazole",Bipyrazole,Co,Co(NO3)2·6H2O,DMF,Nessuno,160,24,0.2,0.2,1,Solvothermal,0,10,numeric_decimal_standardized;salt_hydrate_separator_standardized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
MOFs_178,"3,5-diamino-4,4'-bipyrazole",Bipyrazole,Co,Co(OAc)2·4H2O,DMF,Nessuno,120,24,0.2,0.2,1,Solvothermal,0,8,numeric_decimal_standardized;salt_hydrate_separator_standardized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
MOFs_179,"3,5-diamino-4,4'-bipyrazole",Bipyrazole,Co,Co(OAc)2·4H2O,NH3 30%,Nessuno,140,24,0.2,0.2,1,Solvothermal,0,2,numeric_decimal_standardized;salt_hydrate_separator_standardized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
MOFs_180,"3,5-diamino-4,4'-bipyrazole",Bipyrazole,Co,Co(OAc)2·4H2O,DMF,BDC,160,48,0.2,0.2,1,Solvothermal,0,0.1,numeric_decimal_standardized;salt_hydrate_separator_standardized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
MOFs_181,"3,5-diamino-4,4'-bipyrazole",Bipyrazole,Co,Co(OAc)2·4H2O,DMF/H2O,BDC,160,48,0.2,0.2,1,Solvothermal,0,0.1,numeric_decimal_standardized;salt_hydrate_separator_standardized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
MOFs_182,"3,5-diamino-4,4'-bipyrazole",Bipyrazole,Co,Co(OAc)2·4H2O,DMF,Nessuno,200,144,0.2,0.2,1,Solvothermal,0,10,numeric_decimal_standardized;salt_hydrate_separator_standardized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
MOFs_183,"3,5-diamino-4,4'-bipyrazole",Bipyrazole,Co,Co(OAc)2·4H2O,DMF/H2O,Nessuno,160,72,0.2,0.2,1,Solvothermal,0,8,numeric_decimal_standardized;salt_hydrate_separator_standardized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
MOFs_184,"3,5-diamino-4,4'-bipyrazole",Bipyrazole,Co,Co(OAc)2·4H2O,DMF,Nessuno,160,72,0.2,0.2,1,Solvothermal,0,200,numeric_decimal_standardized;salt_hydrate_separator_standardized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
MOFs_185,"3,5-diamino-4,4'-bipyrazole",Bipyrazole,Co,Co(NO3)2·6H2O,DMF/H2O,Nessuno,160,72,0.2,0.2,1,Solvothermal,0,8,numeric_decimal_standardized;salt_hydrate_separator_standardized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
MOFs_186,"3,5-diamino-4,4'-bipyrazole",Bipyrazole,Co,Co(NO3)2·6H2O,DMF/H2O,Nessuno,160,120,0.06091321,0.03435954,1.77281809,Solvothermal,0,8,numeric_decimal_standardized;salt_hydrate_separator_standardized;exact_duplicate_candidate,DUP_020,0,INCLUDED,,duplicate_representative_retained,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
MOFs_187,"3,5-diamino-4,4'-bipyrazole",Bipyrazole,Co,Co(NO3)2·6H2O,DMF/H2O,Nessuno,160,72,1.2,0.6,2,Solvothermal,0,50,numeric_decimal_standardized;salt_hydrate_separator_standardized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
MOFs_188,"3,5-diamino-4,4'-bipyrazole",Bipyrazole,Co,Co(NO3)2·6H2O,DMF/H2O,Nessuno,160,72,1.5,1.5,1,Solvothermal,2,65,numeric_decimal_standardized;salt_hydrate_separator_standardized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
MOFs_189,"3,5-diamino-4,4'-bipyrazole",Bipyrazole,Co,Co(NO3)2·6H2O,DMF/H2O,Nessuno,160,24,0.1,0.05,2,Solvothermal,0,5,numeric_decimal_standardized;salt_hydrate_separator_standardized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
