Positive_ID,ID,Legante,Famiglia_Legante,Metallo,Sale_Metallico,Solvente,Additivo_Colinker,Temperatura_C,Tempo_ore,mmol_Legante,mmol_Sale,Rapporto_LM,Volume solvente,Hydration_Number,Counterion_Class,Oxidation_State,Procedura_Sintetica,Esito_ML,Positive_Library_Source,Data_Quality_Flag,Split_Set
POS-0259,687,"4,4'-Biphenyldicarboxylic acid (H2BPDC)",Non specificata,Al,Al(NO3)3·9H2O,MeCN,HCl,60,2.0,0.5,5.0,0.1,,,,,Solvothermal,2,development_positive,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0260,688,"2,6-Naphthalenedicarboxylic acid (2,6-NDC)",Non specificata,Al,AlCl3·6H2O,DMF,Acido acetico,180,36.0,0.5,1.0,0.5,,,,,Hydrothermal,2,development_positive,additive_canonicalized;numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0261,689,Fumaric acid,Non specificata,Zr,ZrCl4,DEF,Acido acetico,130,24.0,1.0,1.5,0.6667,,,,,Precipitation,2,development_positive,additive_canonicalized;numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0262,690,Isophthalic acid,Non specificata,Zr,ZrOCl2·8H2O,MeOH,HNO3,25,2.0,1.5,3.0,0.5,,,,,Room Temperature,2,development_positive,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0263,691,5-Nitroisophthalic acid,Non specificata,Mg,Mg(NO3)2·6H2O,EtOH,Acido benzoico,200,2.0,4.0,5.0,0.8,,,,,Microwave,2,development_positive,additive_canonicalized;numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0264,692,5-Aminoisophthalic acid,Non specificata,Mn,Mn(OAc)2·4H2O,H2O,Acido acetico,150,18.0,3.0,2.5,1.2,,,,,Sonochemical,2,development_positive,additive_canonicalized;numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0265,693,Imidazole-2-carboxaldehyde,Non specificata,Zn,Zn(NO3)2·6H2O,DMF/H2O/EtOH,Acido acetico,85,36.0,1.5,3.0,0.5,,,,,Solvothermal,2,development_positive,additive_canonicalized;numeric_decimal_standardized;solvent_canonicalized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0266,694,"4,4',4''-Triaminotriphenylamine",Non specificata,Zn,Zn(OAc)2·2H2O,DMF/H2O,Trietilammina (TEA),130,4.0,0.5,1.0,0.5,,,,,Hydrothermal,2,development_positive,additive_canonicalized;numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0267,696,"Pyrazine-2,3-dicarboxylic acid",Non specificata,Cu,Cu(OAc)2·H2O,H2O/THF,HCl,25,2.0,4.0,5.0,0.8,,,,,Room Temperature,2,development_positive,numeric_decimal_standardized;solvent_canonicalized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0268,697,"4,4'-Bipyridine",Non specificata,Co,Co(NO3)2·6H2O,H2O/MeOH,HNO3,150,6.0,2.0,0.5,4.0,,,,,Microwave,2,development_positive,numeric_decimal_standardized;solvent_canonicalized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0269,698,"1,2,4-Triazole",Non specificata,Co,Co(OAc)2·4H2O,MeCN,Nessuno,100,48.0,0.5,0.5,1.0,,,,,Sonochemical,2,development_positive,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0270,699,"1,4-Benzenedicarboxylic acid (H2BDC)",Non specificata,Ni,Ni(NO3)2·6H2O,DMF,Trietilammina (TEA),100,48.0,0.5,2.5,0.2,,,,,Solvothermal,2,development_positive,additive_canonicalized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0271,701,Fumaric acid,Carbossilati aromatici,Cd,Cd(NO3)2·4H2O,H2O,Nessuno,120,72.0,0.2,0.4,0.5,,,,,Hydrothermal,2,development_positive,temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0272,702,"3,3'-dimethyl-4,4'-bipyrazole",Bipyrazole,Cu,Cu(OAc)2·H2O,H2O,Nessuno,160,18.0,0.5,1.515,0.33,,,,,Sonochemical,2,development_positive,temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0273,703,Benzimidazole,Imidazolati,Zn,Zn(OAc)2·2H2O,DEF,Nessuno,120,4.0,2.0,6.061,0.33,,,,,Microwave,2,development_positive,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0274,704,2-Methylimidazole,Imidazolati,Fe,Fe(NO3)3·9H2O,DMF/H2O/EtOH,Nessuno,25,18.0,0.1,0.067,1.5,,,,,Room Temperature,2,development_positive,solvent_canonicalized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0275,705,"1,2,4-Triazole",Triazole,Mg,Mg(NO3)2·6H2O,DMF/H2O,Nessuno,150,24.0,1.0,2.0,0.5,,,,,Solvothermal,2,development_positive,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0276,707,"1,2,4-Triazole",Triazole,Al,AlCl3·6H2O,DEF,Nessuno,180,12.0,0.5,1.515,0.33,,,,,Sonochemical,2,development_positive,temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0277,708,"1,2,4-Triazole",Triazole,Cd,Cd(NO3)2·4H2O,MeOH,Nessuno,160,72.0,0.05,0.042,1.2,,,,,Room Temperature,2,development_positive,temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0278,709,"2,5-Dihydroxyterephthalic acid (H4DOBDC)",Carbossilati aromatici,Co,Co(OAc)2·4H2O,DMF/MeOH,Nessuno,60,48.0,2.0,2.5,0.8,,,,,Hydrothermal,2,development_positive,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0279,710,2-Methylimidazole,Imidazolati,Fe,Fe(NO3)3·9H2O,DEF,Nessuno,100,48.0,2.0,10.0,0.2,,,,,Microwave,2,development_positive,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0280,711,"3,5-diamino-4,4'-bipyrazole",Bipyrazole,Mg,Mg(NO3)2·6H2O,DEF,Nessuno,120,12.0,0.5,0.625,0.8,,,,,Solvothermal,2,development_positive,temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0281,712,"1,2,4-Triazole",Triazole,Al,Al(NO3)3·9H2O,DMF/H2O/EtOH,Nessuno,25,4.0,0.05,0.025,2.0,,,,,Solvothermal,2,development_positive,numeric_decimal_standardized;solvent_canonicalized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0282,713,"1,2,4-Triazole",Triazole,Co,Co(OAc)2·4H2O,H2O,Nessuno,80,4.0,0.05,0.1,0.5,,,,,Room Temperature,2,development_positive,temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0283,714,"3,3'-dimethyl-4,4'-bipyrazole",Bipyrazole,Zn,Zn(NO3)2·6H2O,MeOH,Nessuno,180,24.0,0.5,0.25,2.0,,,,,Solvothermal,2,development_positive,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0284,716,"3,5-diamino-4,4'-bipyrazole",Bipyrazole,Cu,Cu(NO3)2·3H2O,DMF,Nessuno,80,36.0,1.0,5.0,0.2,,,,,Room Temperature,2,development_positive,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0285,717,"3,3'-dinitro-4,4'-bipyrazole",Bipyrazole,Al,AlCl3·6H2O,MeOH,Nessuno,180,72.0,0.5,1.515,0.33,,,,,Hydrothermal,2,development_positive,temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0286,718,2-Methylimidazole,Imidazolati,Co,Co(NO3)2·6H2O,DMF,Nessuno,100,36.0,1.0,0.833,1.2,,,,,Microwave,2,development_positive,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0287,719,Fumaric acid,Carbossilati aromatici,Co,Co(NO3)2·6H2O,DMF/MeOH,Nessuno,150,18.0,0.5,0.417,1.2,,,,,Room Temperature,2,development_positive,temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0288,721,"1,2,4-Triazole",Triazole,Fe,FeCl3·6H2O,MeOH,Nessuno,180,72.0,0.05,0.25,0.2,,,,,Solvothermal,2,development_positive,temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0289,722,"3,3'-dimethyl-4,4'-bipyrazole",Bipyrazole,Al,Al(NO3)3·9H2O,DMF/H2O/EtOH,Nessuno,80,72.0,2.0,10.0,0.2,,,,,Room Temperature,2,development_positive,numeric_decimal_standardized;solvent_canonicalized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0290,723,"2,6-Naphthalenedicarboxylic acid",Carbossilati aromatici,Zr,ZrCl4,DMF/H2O,Nessuno,160,72.0,0.05,0.042,1.2,,,,,Room Temperature,2,development_positive,temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0291,724,"2,5-Dihydroxyterephthalic acid (H4DOBDC)",Carbossilati aromatici,Mn,Mn(OAc)2·4H2O,DMF,Nessuno,100,24.0,0.05,0.1,0.5,,,,,Hydrothermal,2,development_positive,temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0292,725,"2,6-Naphthalenedicarboxylic acid",Carbossilati aromatici,Mn,Mn(OAc)2·4H2O,H2O,Nessuno,25,18.0,0.1,0.303,0.33,,,,,Solvothermal,2,development_positive,temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0293,726,"1,2,4-Triazole",Triazole,Zn,Zn(NO3)2·6H2O,DMF,Nessuno,25,18.0,0.5,0.5,1.0,,,,,Hydrothermal,2,development_positive,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0294,727,"3,3'-dinitro-4,4'-bipyrazole",Bipyrazole,Zn,Zn(OAc)2·2H2O,MeOH,Nessuno,100,72.0,0.2,0.1,2.0,,,,,Room Temperature,2,development_positive,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0295,728,"1,4-Benzenedicarboxylic acid (H2BDC)",Carbossilati aromatici,Zn,Zn(OAc)2·2H2O,H2O,Nessuno,120,24.0,2.0,1.667,1.2,,,,,Hydrothermal,2,development_positive,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0296,729,"3,3'-dimethyl-4,4'-bipyrazole",Bipyrazole,Mg,Mg(NO3)2·6H2O,DMF,Nessuno,180,24.0,1.0,0.833,1.2,,,,,Room Temperature,2,development_positive,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0297,731,"3-amino-4,4'-bipyrazole",Bipyrazole,Zr,ZrCl4,H2O,Nessuno,150,12.0,0.5,1.0,0.5,,,,,Solvothermal,2,development_positive,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0298,732,"3-amino-4,4'-bipyrazole",Bipyrazole,Ni,Ni(OAc)2·4H2O,DMF/H2O,Nessuno,150,24.0,0.05,0.025,2.0,,,,,Hydrothermal,2,development_positive,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0299,733,"2,5-Dihydroxyterephthalic acid (H4DOBDC)",Carbossilati aromatici,Mn,Mn(OAc)2·4H2O,DEF,Nessuno,25,48.0,1.0,1.0,1.0,,,,,Microwave,2,development_positive,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0300,734,"3,3'-dimethyl-4,4'-bipyrazole",Bipyrazole,Ni,Ni(NO3)2·6H2O,DMF/H2O/EtOH,Nessuno,80,18.0,2.0,2.5,0.8,,,,,Room Temperature,2,development_positive,numeric_decimal_standardized;solvent_canonicalized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0301,735,"3,5-diamino-4,4'-bipyrazole",Bipyrazole,Zr,ZrCl4,H2O,Nessuno,100,18.0,0.5,0.25,2.0,,,,,Solvothermal,2,development_positive,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0302,736,"4,4'-Biphenyldicarboxylic acid (BPDC)",Carbossilati aromatici,Co,Co(OAc)2·4H2O,DMF/MeOH,Nessuno,80,48.0,0.05,0.1,0.5,,,,,Solvothermal,2,development_positive,temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0303,737,2-Methylimidazole,Imidazolati,Al,AlCl3·6H2O,DEF,Nessuno,60,48.0,1.0,0.5,2.0,,,,,Room Temperature,2,development_positive,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0304,738,"3-amino-4,4'-bipyrazole",Bipyrazole,Cu,Cu(OAc)2·H2O,DMF,Nessuno,100,4.0,0.5,0.25,2.0,,,,,Sonochemical,2,development_positive,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0305,739,"3,5-diamino-4,4'-bipyrazole",Bipyrazole,Co,Co(OAc)2·4H2O,MeOH,Nessuno,80,4.0,0.5,0.25,2.0,,,,,Solvothermal,2,development_positive,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0306,740,"3,3'-dimethyl-4,4'-bipyrazole",Bipyrazole,Al,AlCl3·6H2O,DMA,Nessuno,140,36.0,0.2,0.167,1.2,,,,,Room Temperature,2,development_positive,temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0307,741,"3,3'-dimethyl-4,4'-bipyrazole",Bipyrazole,Zr,ZrOCl2·8H2O,H2O/EtOH,Nessuno,25,24.0,0.5,0.5,1.0,,,,,Solvothermal,2,development_positive,numeric_decimal_standardized;solvent_canonicalized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0308,742,2-Methylimidazole,Imidazolati,Mg,Mg(NO3)2·6H2O,DMF/H2O,Nessuno,100,18.0,0.05,0.025,2.0,,,,,Solvothermal,2,development_positive,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0309,743,"1,2,4-Triazole",Triazole,Al,AlCl3·6H2O,H2O/EtOH,Nessuno,140,18.0,1.0,5.0,0.2,,,,,Microwave,2,development_positive,numeric_decimal_standardized;solvent_canonicalized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0310,744,"3,5-diamino-4,4'-bipyrazole",Bipyrazole,Mn,Mn(OAc)2·4H2O,H2O/EtOH,Nessuno,80,24.0,1.0,1.25,0.8,,,,,Solvothermal,2,development_positive,numeric_decimal_standardized;solvent_canonicalized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0311,745,"2,6-Naphthalenedicarboxylic acid",Carbossilati aromatici,Zr,ZrCl4,DMF/H2O,Nessuno,60,4.0,2.0,1.333,1.5,,,,,Hydrothermal,2,development_positive,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0312,746,"3,3'-dinitro-4,4'-bipyrazole",Bipyrazole,Cu,Cu(NO3)2·3H2O,H2O,Nessuno,160,12.0,0.2,0.133,1.5,,,,,Hydrothermal,2,development_positive,temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0313,747,"3,3'-dinitro-4,4'-bipyrazole",Bipyrazole,Zr,ZrOCl2·8H2O,DMF,Nessuno,160,4.0,2.0,4.0,0.5,,,,,Solvothermal,2,development_positive,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0314,748,Fumaric acid,Carbossilati aromatici,Ni,Ni(OAc)2·4H2O,MeOH,Nessuno,80,12.0,1.0,0.5,2.0,,,,,Solvothermal,2,development_positive,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0315,749,"1,2,4-Triazole",Triazole,Co,Co(NO3)2·6H2O,DMF/H2O/EtOH,Nessuno,100,36.0,2.0,10.0,0.2,,,,,Microwave,2,development_positive,numeric_decimal_standardized;solvent_canonicalized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0316,750,Benzimidazole,Imidazolati,Fe,Fe(NO3)3·9H2O,DMF/H2O,Nessuno,150,72.0,0.1,0.303,0.33,,,,,Microwave,2,development_positive,temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0317,751,Fumaric acid,Carbossilati aromatici,Mn,Mn(OAc)2·4H2O,DMF/MeOH,Nessuno,140,72.0,1.0,1.25,0.8,,,,,Room Temperature,2,development_positive,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0318,752,"1,4-Benzenedicarboxylic acid (H2BDC)",Carbossilati aromatici,Co,Co(OAc)2·4H2O,H2O/EtOH,Nessuno,120,72.0,1.0,0.833,1.2,,,,,Microwave,2,development_positive,numeric_decimal_standardized;solvent_canonicalized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0319,753,"2,5-Dihydroxyterephthalic acid (H4DOBDC)",Carbossilati aromatici,Cd,Cd(NO3)2·4H2O,DMF/H2O,Nessuno,150,24.0,0.5,1.515,0.33,,,,,Sonochemical,2,development_positive,temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0320,754,"3,3'-dinitro-4,4'-bipyrazole",Bipyrazole,Mn,Mn(OAc)2·4H2O,H2O,Nessuno,80,24.0,0.1,0.067,1.5,,,,,Hydrothermal,2,development_positive,temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0321,755,"2,6-Naphthalenedicarboxylic acid",Carbossilati aromatici,Ni,Ni(NO3)2·6H2O,H2O/EtOH,Nessuno,25,12.0,0.1,0.5,0.2,,,,,Hydrothermal,2,development_positive,solvent_canonicalized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0322,756,Benzimidazole,Imidazolati,Mg,Mg(NO3)2·6H2O,DMF/H2O/EtOH,Nessuno,160,36.0,1.0,5.0,0.2,,,,,Sonochemical,2,development_positive,numeric_decimal_standardized;solvent_canonicalized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0323,757,Fumaric acid,Carbossilati aromatici,Zn,Zn(NO3)2·6H2O,DMA,Nessuno,150,18.0,0.2,0.606,0.33,,,,,Microwave,2,development_positive,temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0324,758,"2,6-Naphthalenedicarboxylic acid",Carbossilati aromatici,Al,AlCl3·6H2O,H2O/EtOH,Nessuno,25,48.0,0.5,0.5,1.0,,,,,Microwave,2,development_positive,numeric_decimal_standardized;solvent_canonicalized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0325,759,"3,3'-dinitro-4,4'-bipyrazole",Bipyrazole,Mg,Mg(NO3)2·6H2O,H2O/EtOH,Nessuno,150,24.0,2.0,1.667,1.2,,,,,Solvothermal,2,development_positive,numeric_decimal_standardized;solvent_canonicalized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0326,760,"2,6-Naphthalenedicarboxylic acid",Carbossilati aromatici,Ni,Ni(OAc)2·4H2O,DMA,Nessuno,120,24.0,0.1,0.125,0.8,,,,,Hydrothermal,2,development_positive,temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0327,761,"3,3'-dinitro-4,4'-bipyrazole",Bipyrazole,Zr,ZrCl4,H2O,Nessuno,120,36.0,0.1,0.05,2.0,,,,,Microwave,2,development_positive,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0328,762,"1,4-Benzenedicarboxylic acid (H2BDC)",Carbossilati aromatici,Fe,Fe(NO3)3·9H2O,DEF,Nessuno,80,24.0,1.0,5.0,0.2,,,,,Solvothermal,2,development_positive,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0329,764,"3,3'-dimethyl-4,4'-bipyrazole",Bipyrazole,Fe,Fe(NO3)3·9H2O,DEF,Nessuno,80,12.0,0.05,0.033,1.5,,,,,Room Temperature,2,development_positive,temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0330,765,"3,3'-dinitro-4,4'-bipyrazole",Bipyrazole,Co,Co(OAc)2·4H2O,DEF,Nessuno,80,4.0,1.0,3.03,0.33,,,,,Microwave,2,development_positive,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0331,767,"2,5-Dihydroxyterephthalic acid (H4DOBDC)",Carbossilati aromatici,Ni,Ni(OAc)2·4H2O,H2O/EtOH,Nessuno,180,18.0,0.5,1.0,0.5,,,,,Solvothermal,2,development_positive,numeric_decimal_standardized;solvent_canonicalized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0332,769,Fumaric acid,Carbossilati aromatici,Al,Al(NO3)3·9H2O,MeOH,Nessuno,180,18.0,0.05,0.042,1.2,,,,,Solvothermal,2,development_positive,temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0333,770,"1,4-Benzenedicarboxylic acid (H2BDC)",Carbossilati aromatici,Mg,Mg(NO3)2·6H2O,DMF/H2O/EtOH,Nessuno,140,36.0,0.05,0.1,0.5,,,,,Room Temperature,2,development_positive,solvent_canonicalized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0334,771,"2,5-Dihydroxyterephthalic acid (H4DOBDC)",Carbossilati aromatici,Fe,Fe(NO3)3·9H2O,DMF/H2O/EtOH,Nessuno,80,24.0,0.5,0.333,1.5,,,,,Solvothermal,2,development_positive,solvent_canonicalized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0335,772,Benzimidazole,Imidazolati,Cd,Cd(NO3)2·4H2O,H2O/EtOH,Nessuno,120,18.0,0.5,2.5,0.2,,,,,Microwave,2,development_positive,solvent_canonicalized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0336,773,"3,3'-dimethyl-4,4'-bipyrazole",Bipyrazole,Cu,Cu(OAc)2·H2O,H2O/EtOH,Nessuno,150,4.0,0.1,0.1,1.0,,,,,Sonochemical,2,development_positive,numeric_decimal_standardized;solvent_canonicalized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0337,774,"3,3'-dinitro-4,4'-bipyrazole",Bipyrazole,Co,Co(NO3)2·6H2O,H2O/EtOH,Nessuno,80,72.0,0.2,0.4,0.5,,,,,Sonochemical,2,development_positive,solvent_canonicalized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0338,776,"3-amino-4,4'-bipyrazole",Bipyrazole,Zr,ZrOCl2·8H2O,H2O/EtOH,Nessuno,120,48.0,1.0,0.5,2.0,,,,,Room Temperature,2,development_positive,numeric_decimal_standardized;solvent_canonicalized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0339,777,"1,4-Benzenedicarboxylic acid (H2BDC)",Carbossilati aromatici,Mn,Mn(OAc)2·4H2O,MeOH,Nessuno,180,36.0,2.0,2.5,0.8,,,,,Microwave,2,development_positive,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0340,778,"1,2,4-Triazole",Triazole,Fe,Fe(NO3)3·9H2O,DMA,Nessuno,150,18.0,0.2,0.606,0.33,,,,,Hydrothermal,2,development_positive,temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
